,movie_id,title,tags
432,8656,Deep Impact,"a seven-mile-wid space rock is hurtl toward earth, threaten to obliter the planet. now, it' up to the presid of the unit state to save the world. he appoint a tough-as-nail veteran astronaut to lead a joint american-russian crew into space to destroy the comet befor impact. meanwhile, an enterpris report use her smart to uncov the scoop of the century. action drama romanc usa presid nasa metereologist space mission comet natur disast tsunami astronom astronaut woman director disast movi robert duval téa leoni elijah wood mimi leder"
433,146216,RED 2,retir c.i.a. agent frank mose reunit hi unlik team of elit oper for a global quest to track down a miss portabl nuclear device. action comedi crime thriller pari london england cia russia mi6 hire killer explod airplan bruce willi catherin zeta-jon anthoni hopkin dean parisot
434,9291,The Longest Yard,"pro quarter-back, paul crew and former colleg champion and coach, nate scarboro are do time in the same prison. ask to put togeth a team of inmat to take on the guards, crew enlist the help of scarboro to coach the inmat to victori in a footbal game 'fixed' to turn out quit anoth way. comedi drama prison american footbal prison blackmail supervisor sport adam sandler chri rock burt reynold peter segal"
435,55301,Alvin and the Chipmunks: Chipwrecked,"play around while aboard a cruis ship, the chipmunk and chipett accident go overboard and end up maroon in a tropic paradise. they discov their new turf is not as desert as it seems. comedi fantasi famili music anim sequel chipmunk cruis ship overboard jason lee david cross jenni slate mike mitchel"
436,109418,Grown Ups 2,"the all-star comedi cast from grown up return (with some excit new additions) for more summertim laughs. lenni (adam sandler) ha reloc hi famili back to the small town where he and hi friend grew up. thi time around, the grown up are the one learn lesson from their kid on a day notori full of surprises: the last day of school. comedi adam sandler kevin jame chri rock denni dugan"
437,11665,Get Smart,"when the ident of secret agent from control are compromised, the chief promot hapless but eager analyst maxwel smart and team him with stylish, capabl agent 99, the onli spi whose cover remain intact. can they work togeth to thwart the evil plan of kao and it crafti operative? action comedi thriller danc spi terrorist traitor airplan violin base on tv seri leg steve carel ann hathaway dwayn johnson peter segal"
438,6964,Something's Gotta Give,"harri sanborn is an age music industri exec with a fond for younger women like marin, hi latest trophi girlfriend. thing get a littl awkward when harri suffer a heart attack at the home of marin' mother, erica. left in the care of erica and hi doctor, a love triangl start to take shape. drama comedi romanc age differ ladykil woman director jack nicholson dian keaton keanu reev nanci meyer"
439,11324,Shutter Island,"world war ii soldier-turned-u.s. marshal teddi daniel investig the disappear of a patient from a hospit for the crimin insane, but hi effort are compromis by hi troubl vision and also by a mysteri doctor. drama thriller mysteri base on novel island hurrican investig psychiatr hospit u.s. marshal conspiraci theori 1950 leonardo dicaprio mark ruffalo ben kingsley martin scorses"
440,12193,Four Christmases,"brad and kate have made someth of an art form out of avoid their famili dure the holidays, but thi year their foolproof plan is about go bust -- big time. stuck at the citi airport after all depart flight are canceled, the coupl is embarrass to see their ruse expos to the world by an overzeal televis reporter. now, brad and kate are left with preciou littl choic other than to swallow their pride and suffer the rounds. comedi romanc drama holiday romant comedi dysfunct famili christma vinc vaughn rees witherspoon robert duval seth gordon"
441,9928,Robots,"rodney copperbottom is a young robot inventor who dream of make the world a better place, until the evil ratchet take over big weld industries. now, rodney' dream – and those of hi friend – are in danger of becom obsolete. anim comedi famili scienc fiction inventor busi man robot dishonesti robin william ewan mcgregor hall berri chri wedg"
442,754,Face/Off,"an antiterror agent goe under the knife to acquir the like of a terrorist and gather detail about a bomb plot. when the terrorist escap custody, he undergo surgeri to look like the agent so he can get close to the agent' family. action crime scienc fiction thriller undercov mexican standoff biolog weapon face transplant rage and hate fistfight hostil reveng decept tragedi shootout hospit boat chase lo angel explos extrem violenc fbi agent prison escap crimin gang flashback golden gun arch villain bullet ballet john travolta nicola cage joan allen john woo"
443,10202,Bedtime Stories,skeeter bronson is a down-on-his-luck guy who' alway tell bedtim stori to hi niec and nephew. but hi life is turn upsid down when the fantast stori he make up for entertain inexplic turn into reality. can a bewild skeeter manag hi own unruli fantasi now that the outrag charact and situat from hi mind have morph into actual peopl and events? fantasi comedi famili romanc wish come true escapad disord imaginari miracul event imaginari kingdom life turn upsid down noth goe right adam sandler keri russel guy pearc adam shankman
444,4147,Road to Perdition,"mike sullivan work as a hit man for crime boss john rooney. sullivan view rooney as a father figure, howev after hi son is wit to a killing, mike sullivan find himself on the run in attempt to save the life of hi son and at the same time look for reveng on those who wrong him. thriller crime drama base on graphic novel homework shot in the chin soft boil egg learn to drive spoil son scar face thompson sub machin gun frost on a window cauter a wound liberti half dollar tom hank tyler hoechlin jennif jason leigh sam mend"
445,50546,Just Go with It,"a plastic surgeon, romanc a much younger schoolteacher, enlist hi loyal assist to pretend to be hi soon to be ex-wife, in order to cover up a careless lie. when more lie backfire, the assistant' kid becom involved, and everyon head off for a weekend in hawaii that will chang all their lives. romanc comedi beach fictiti marriag blackmail plastic surgeri marriag love beauti woman kid and famili adam sandler jennif aniston nicol kidman denni dugan"
446,1701,Con Air,"when the govern put all it rotten crimin egg in one airborn basket, it' ask for trouble. befor you can say, ""pass the barf bag,"" the crook control the plane, led by creepi cyru ""the virus"" grissom. watch hi everi move is the just-releas cameron poe, who'd rather reunit with hi family. action thriller crime prison ambush helicopt airport ga station undercov mexican standoff braveri hijack escap shootout u.s. marshal la vega explos brutal violenc convict desert war hero dea agent motorcycl chase nicola cage john cusack john malkovich simon west"
447,13027,Eagle Eye,"jerri shaw and rachel holloman are two stranger whose live are suddenli thrown into turmoil by a mysteri woman they have never met. threaten their live and family, the unseen caller use everyday technolog to control their action and push them into increas danger. as event escalate, jerri and rachel becom the country' most-want fugit and must figur out what is happen to them. mysteri thriller action artifici intellig washington d.c. secret ident hostag technolog fbi pentagon twin brother fbi agent shia labeouf michel monaghan rosario dawson d.j. caruso"
